listener,psi_star,alpha,c,switch_type,mean_abias,abias_r150,std_150
vig,low,1.5,3.5,hard,0.029113199283599855,0.00651369377374649,0.012149245251791441
vig,low,1.5,3.5,hard_amnesic,0.029113199283599855,0.00651369377374649,0.012149245251791441
vig,low,1.5,3.5,soft,0.029113199283599855,0.00651369377374649,0.012149245251791441
vig,low,3.0,2.0,hard,0.03439684474533796,0.009468934121727944,0.014936139827580065
vig,low,3.0,2.0,hard_amnesic,0.03439684474533796,0.009468934121727944,0.014936139827580065
vig,low,3.0,2.0,soft,0.03439684474533796,0.009468934121727944,0.014936139827580065
vig,low,3.0,3.5,hard,0.03439684474533796,0.009468934121727944,0.014936139827580065
vig,low,3.0,3.5,hard_amnesic,0.03439684474533796,0.009468934121727944,0.014936139827580065
vig,low,3.0,3.5,soft,0.03439684474533796,0.009468934121727944,0.014936139827580065
vig,low,5.0,2.0,hard,0.03629241007125378,0.00897152687907219,0.01422989533277888
vig,low,5.0,2.0,hard_amnesic,0.03629241007125378,0.00897152687907219,0.01422989533277888
vig,low,5.0,2.0,soft,0.03629241007125378,0.00897152687907219,0.01422989533277888
vig,low,5.0,3.5,hard,0.03629241007125378,0.00897152687907219,0.01422989533277888
vig,low,5.0,3.5,hard_amnesic,0.03629241007125378,0.00897152687907219,0.01422989533277888
vig,low,5.0,3.5,soft,0.03629241007125378,0.00897152687907219,0.01422989533277888
vig,low,10.0,2.0,hard,0.03632160842180252,0.0074144336670637166,0.01252504859751923
vig,low,10.0,2.0,hard_amnesic,0.03632160842180252,0.0074144336670637166,0.01252504859751923
vig,low,10.0,2.0,soft,0.03632160842180252,0.0074144336670637166,0.01252504859751923
vig,low,10.0,3.5,hard,0.03632160842180252,0.0074144336670637166,0.01252504859751923
vig,low,10.0,3.5,hard_amnesic,0.03632160842180252,0.0074144336670637166,0.01252504859751923
vig,low,10.0,3.5,soft,0.03632160842180252,0.0074144336670637166,0.01252504859751923
