listener,psi_star,alpha,c,switch_type,theta_star,mean_abias,abias_r150,std_150
switch,inf,1.5,2.0,soft,0.9,0.006743596451150069,5.1657358827543e-08,8.190782181675498e-06
switch,inf,1.5,3.5,hard,0.1,0.005683894844518763,8.940696710757479e-09,6.024840450287913e-06
switch,inf,1.5,3.5,hard,0.3,0.02004027234829135,0.00448080887397131,0.00488051112103373
switch,inf,1.5,3.5,hard,0.5,0.01722020696931415,0.0012331406275431316,0.006487099248139809
switch,inf,1.5,3.5,hard,0.7,0.02261188470191424,0.004636898239453606,0.006151725673529048
switch,inf,1.5,3.5,hard,0.9,0.006732474909888395,2.384185793236071e-08,2.8374982381507152e-06
switch,inf,1.5,3.5,soft,0.1,0.005937114569875925,1.4901161138336505e-09,9.036234763726281e-07
switch,inf,1.5,3.5,soft,0.3,0.022429762135280508,0.002475321392218275,0.005470236560055733
switch,inf,1.5,3.5,soft,0.5,0.016740948635670876,0.00240230659643809,0.006536917816265486
switch,inf,1.5,3.5,soft,0.7,0.02390961301922797,0.004576092759768143,0.005331030411798565
switch,inf,1.5,3.5,soft,0.9,0.006435639391342822,3.2782554648669306e-08,6.0093356027450065e-06
switch,inf,3.0,2.0,hard,0.1,0.0058938191077775376,1.8626451436798418e-09,1.2945499710019051e-06
switch,inf,3.0,2.0,hard,0.3,0.02315765202244123,0.0038936581710974417,0.005981216019396622
switch,inf,3.0,2.0,hard,0.5,0.013148092038101621,4.570186138153076e-05,0.0013450669056813544
switch,inf,3.0,2.0,hard,0.7,0.01924785011476939,0.002754438916842128,0.00578022872426421
switch,inf,3.0,2.0,hard,0.9,0.005511747307247608,2.384185793236071e-08,8.233129521695304e-07
switch,inf,3.0,2.0,soft,0.1,0.005559634928901986,8.69234402419335e-09,3.667934093433874e-06
switch,inf,3.0,2.0,soft,0.3,0.020186941638257773,0.001678133209546412,0.0032127484132312627
switch,inf,3.0,2.0,soft,0.5,0.013566656630900172,0.0005108137925465901,0.0021276366843570333
switch,inf,3.0,2.0,soft,0.7,0.018748360970285188,0.004367029070854163,0.00603753863658009
switch,inf,3.0,2.0,soft,0.9,0.006140842583444406,2.384185793236071e-08,1.996654000757658e-06
switch,inf,3.0,3.5,hard,0.1,0.00675508025123013,1.8626451436798418e-09,1.3569979190978614e-06
switch,inf,3.0,3.5,hard,0.3,0.018616308375861913,0.0013384364545345343,0.002510203126136427
switch,inf,3.0,3.5,hard,0.5,0.013068966437545088,7.27588931719462e-05,0.0015084510943173277
switch,inf,3.0,3.5,hard,0.7,0.020135038728184156,0.0023126304149627464,0.00602371939785371
switch,inf,3.0,3.5,hard,0.9,0.006697995026906354,2.384185793236071e-08,5.834118245987933e-07
switch,inf,3.0,3.5,soft,0.1,0.007017609891792134,1.4901161138336505e-09,1.6605272791051876e-07
switch,inf,3.0,3.5,soft,0.3,0.01733549148490032,0.0009731480479240458,0.003479722187209215
switch,inf,3.0,3.5,soft,0.5,0.01258883670469125,0.00017827153205871583,0.0015528564537817147
switch,inf,3.0,3.5,soft,0.7,0.01572133629520733,0.0007903407017389711,0.002470432168017093
switch,inf,3.0,3.5,soft,0.9,0.005381236828035801,2.384185793236071e-08,7.218530421256493e-07
switch,inf,10.0,2.0,hard,0.1,0.005634341893096761,4.639973243072045e-06,0.00010582072514155882
switch,inf,10.0,2.0,hard,0.3,0.015586825860705644,0.003300087551275897,0.007640021522032233
switch,inf,10.0,2.0,hard,0.5,0.015429998990562226,0.0007706726590792338,0.002672862832211346
switch,inf,10.0,2.0,hard,0.7,0.016342714431550748,0.0014999741315841364,0.005755014598374449
switch,inf,10.0,2.0,hard,0.9,0.007046705596976832,2.880891166364326e-08,5.4213690269329835e-06
